site,depth,replicate_no,family,species,size,biomass
kurethi_outside,10,1,BUT,CIT,NA,NA
kurethi_outside,10,1,BUT,CIT,NA,NA
kurethi_outside,10,1,BUT,KLE,NA,NA
kurethi_outside,10,1,BUT,KLE,NA,NA
kurethi_outside,10,1,BUT,KLE,NA,NA
kurethi_outside,10,1,BUT,GUT,NA,NA
kurethi_outside,10,1,BUT,GUT,NA,NA
kurethi_outside,10,1,BUT,GUT,NA,NA
kurethi_outside,10,1,BUT,MEY,NA,NA
kurethi_outside,10,1,BUT,MEY,NA,NA
kurethi_outside,10,1,BUT,MEY,NA,NA
kurethi_outside,10,1,BUT,TFT,NA,NA
kurethi_outside,10,1,BUT,TFT,NA,NA
kurethi_outside,10,2,GRO,ARE,44837,2
kurethi_outside,10,2,GRO,ARE,Nov-20,49
kurethi_outside,10,2,GRO,ARE,Nov-20,49
kurethi_outside,10,2,GRO,SEX,44837,44.59
kurethi_outside,10,2,GRO,SEX,44837,44.59
kurethi_outside,10,2,GRO,SEX,Nov-20,997.99
kurethi_outside,10,2,GRO,SEX,Nov-20,997.99
kurethi_outside,10,2,GRO,SEX,Nov-20,997.99
kurethi_outside,10,2,GRO,SEX,Nov-20,997.99
kurethi_outside,10,2,GRO,SEX,Nov-20,997.99
kurethi_outside,10,2,GRO,SEX,Nov-20,997.99
kurethi_outside,10,2,GRO,ARG,Nov-20,59
kurethi_outside,10,2,GRO,ARG,Nov-20,59
kurethi_outside,10,2,GRO,ARG,Nov-20,59
kurethi_outside,10,2,BUT,AUR,NA,NA
kurethi_outside,10,2,BUT,AUR,NA,NA
kurethi_outside,10,2,BUT,AUR,NA,NA
kurethi_outside,10,2,BUT,AUR,NA,NA
kurethi_outside,10,2,BUT,XAN,NA,NA
kurethi_outside,10,2,BUT,XAN,NA,NA
kurethi_outside,10,2,BUT,CIT,NA,NA
kurethi_outside,10,2,BUT,CIT,NA,NA
kurethi_outside,10,2,BUT,CIT,NA,NA
kurethi_outside,10,2,BUT,CIT,NA,NA
kurethi_outside,10,2,BUT,CIT,NA,NA
kurethi_outside,10,2,BUT,CIT,NA,NA
kurethi_outside,10,2,BUT,KLE,NA,NA
kurethi_outside,10,2,BUT,GUT,NA,NA
kurethi_outside,10,2,BUT,GUT,NA,NA
kurethi_outside,10,2,BUT,GUT,NA,NA
kurethi_outside,10,2,BUT,MEY,NA,NA
kurethi_outside,10,2,BUT,MEY,NA,NA
kurethi_outside,10,2,BUT,MEY,NA,NA
kurethi_outside,10,2,BUT,TFT,NA,NA
kurethi_outside,10,2,BUT,TFT,NA,NA
kurethi_outside,10,2,BUT,TFT,NA,NA
kurethi_outside,10,2,BUT,TFT,NA,NA
kurethi_outside,10,2,BUT,TFT,NA,NA
kurethi_outside,10,2,BUT,TFT,NA,NA
kurethi_outside,15,1,EMP,MONO,21-30,379
kurethi_outside,15,1,EMP,MONO,21-30,379
kurethi_outside,15,1,EMP,MONO,21-30,379
kurethi_outside,15,1,SNAP,FUR,21-30,333
kurethi_outside,15,1,GRO,LEO,Nov-20,103
kurethi_outside,15,1,GRO,SPIL,Nov-20,74
kurethi_outside,15,1,GRO,SEX,Nov-20,997.99
kurethi_outside,15,1,GRO,SEX,Nov-20,997.99
kurethi_outside,15,1,GRO,SEX,Nov-20,997.99
kurethi_outside,15,1,GRO,SEX,Nov-20,997.99
kurethi_outside,15,1,GRO,ARG,Nov-20,59
kurethi_outside,15,1,GRO,ARG,Nov-20,59
kurethi_outside,15,1,GRO,ARG,Nov-20,59
kurethi_outside,15,1,GRO,ARG,Nov-20,59
kurethi_outside,15,1,BUT,KLE,NA,NA
kurethi_outside,15,1,BUT,KLE,NA,NA
kurethi_outside,15,1,BUT,KLE,NA,NA
kurethi_outside,15,1,BUT,GUT,NA,NA
kurethi_outside,15,1,BUT,GUT,NA,NA
kurethi_outside,15,1,BUT,GUT,NA,NA
kurethi_outside,15,1,BUT,GUT,NA,NA
kurethi_outside,15,1,BUT,GUT,NA,NA
kurethi_outside,15,1,BUT,GUT,NA,NA
kurethi_outside,15,1,BUT,MEY,NA,NA
kurethi_outside,15,1,BUT,TFT,NA,NA
kurethi_outside,15,1,BUT,TFT,NA,NA
kurethi_outside,15,1,BUT,TFT,NA,NA
kurethi_outside,15,1,BUT,TFT,NA,NA
kurethi_outside,15,1,BUT,TFT,NA,NA
kurethi_outside,15,2,EMP,OLI,21-30,266
kurethi_outside,15,2,EMP,MONO,21-30,379
kurethi_outside,15,2,EMP,MONO,21-30,379
kurethi_outside,15,2,SNAP,KAS,Nov-20,66
kurethi_outside,15,2,SNAP,RED,21-30,308
kurethi_outside,15,2,SNAP,FUL,21-30,396
kurethi_outside,15,2,SNAP,MID,21-30,339.46
kurethi_outside,15,2,SNAP,MID,21-30,339.46
kurethi_outside,15,2,SNAP,GIB,21-30,317
kurethi_outside,15,2,SNAP,GIB,21-30,317
kurethi_outside,15,2,SNAP,FUR,21-30,333
kurethi_outside,15,2,GRO,ARE,Nov-20,49
kurethi_outside,15,2,GRO,MEL,Nov-20,60.81
kurethi_outside,15,2,GRO,SEX,Nov-20,997.99
kurethi_outside,15,2,GRO,SEX,Nov-20,997.99
kurethi_outside,15,2,GRO,SEX,Nov-20,997.99
kurethi_outside,15,2,GRO,ARG,Nov-20,59
kurethi_outside,15,2,GRO,ARG,Nov-20,59
kurethi_outside,15,2,GRO,ARG,Nov-20,59
kurethi_outside,15,2,GRO,ARG,Nov-20,59
kurethi_outside,15,2,GRO,ARG,Nov-20,59
kurethi_outside,15,2,GRO,ARG,Nov-20,59
kurethi_outside,15,2,GRO,ARG,Nov-20,59
kurethi_outside,15,2,GRO,ARG,Nov-20,59
kurethi_outside,15,2,GRO,ARG,Nov-20,59
kurethi_outside,15,2,GRO,ARG,Nov-20,59
kurethi_outside,15,2,GRO,ARG,Nov-20,59
kurethi_outside,15,2,GRO,ARG,Nov-20,59
kurethi_outside,15,2,GRO,ARG,Nov-20,59
kurethi_outside,15,2,GRO,ROG,Nov-20,64
kurethi_outside,15,2,BUT,TRI,NA,NA
kurethi_outside,15,2,BUT,TRI,NA,NA
kurethi_outside,15,2,BUT,TRI,NA,NA
kurethi_outside,15,2,BUT,TRI,NA,NA
kurethi_outside,15,2,BUT,CIT,NA,NA
kurethi_outside,15,2,BUT,CIT,NA,NA
kurethi_outside,15,2,BUT,CIT,NA,NA
kurethi_outside,15,2,BUT,CIT,NA,NA
kurethi_outside,15,2,BUT,KLE,NA,NA
kurethi_outside,15,2,BUT,KLE,NA,NA
kurethi_outside,15,2,BUT,KLE,NA,NA
kurethi_outside,15,2,BUT,GUT,NA,NA
kurethi_outside,15,2,BUT,GUT,NA,NA
kurethi_outside,15,2,BUT,GUT,NA,NA
kurethi_outside,15,2,BUT,GUT,NA,NA
kurethi_outside,15,2,BUT,GUT,NA,NA
kurethi_outside,15,2,BUT,GUT,NA,NA
kurethi_outside,15,2,BUT,MEY,NA,NA
kurethi_outside,15,2,BUT,MEY,NA,NA
kurethi_outside,15,2,BUT,LN,NA,NA
kurethi_outside,15,2,BUT,LN,NA,NA
kurethi_outside,15,2,BUT,LN,NA,NA
kurethi_outside,15,2,BUT,TFT,NA,NA
kurethi_outside,15,2,BUT,TFT,NA,NA
kurethi_outside,15,2,BUT,TFT,NA,NA
kurethi_outside,15,2,BUT,TFT,NA,NA
kurethi_outside,10,1,PAR,SORDID,44837,3.03
kurethi_outside,10,1,PAR,SORDID,44837,3.03
kurethi_outside,10,1,PAR,SORDID,44837,3.03
kurethi_outside,10,1,PAR,SORDID,44837,3.03
kurethi_outside,10,1,PAR,SORDID,44837,3.03
kurethi_outside,10,1,PAR,SORDID,44837,3.03
kurethi_outside,10,1,PAR,SORDID,44837,3.03
kurethi_outside,10,1,PAR,SORDID,44837,3.03
kurethi_outside,10,1,PAR,SORDID,44837,3.03
kurethi_outside,10,1,PAR,SORDID,44837,3.03
kurethi_outside,10,1,PAR,SORDID,44837,3.03
kurethi_outside,10,1,PAR,SORDID,44837,3.03
kurethi_outside,10,1,PAR,SORDID,44837,3.03
kurethi_outside,10,1,PAR,SORDID,44837,3.03
kurethi_outside,10,1,PAR,SORDID,44837,3.03
kurethi_outside,10,1,PAR,SORDID,44837,3.03
kurethi_outside,10,1,PAR,SORDID,44837,3.03
kurethi_outside,10,1,PAR,SORDID,44837,3.03
kurethi_outside,10,1,PAR,SORDID,44837,3.03
kurethi_outside,10,1,PAR,SORDID,44837,3.03
kurethi_outside,10,1,PAR,SORDID,44837,3.03
kurethi_outside,10,1,PAR,SORDID,44837,3.03
kurethi_outside,10,1,PAR,SORDID,44837,3.03
kurethi_outside,10,1,PAR,SORDID,44837,3.03
kurethi_outside,10,1,PAR,SORDID,44837,3.03
kurethi_outside,10,1,PAR,STEEPHEAD,21-30,404.98
kurethi_outside,10,1,PAR,SORDID,Nov-20,91.02
kurethi_outside,10,1,PAR,SORDID,21-30,423.88
kurethi_outside,10,1,PAR,3 COLOUR,44837,4.02
kurethi_outside,10,1,PAR,GFACE,44837,3.03
kurethi_outside,10,1,PAR,GFACE,44837,3.03
kurethi_outside,10,1,PAR,LNOSE,Nov-20,58.19
kurethi_outside,10,1,PAR,LNOSE,Nov-20,58.19
kurethi_outside,10,1,PAR,LNOSE,Nov-20,58.19
kurethi_outside,10,1,PAR,LNOSE,21-30,247.77
kurethi_outside,10,1,PAR,BLUEBARBAR,21-30,423.88
kurethi_outside,10,1,PAR,ROSY,44837,3.79
kurethi_outside,10,1,TRIG,STR,NA,NA
kurethi_outside,10,1,TRIG,IND,NA,NA
kurethi_outside,10,1,TRIG,IND,NA,NA
kurethi_outside,10,1,TRIG,IND,NA,NA
kurethi_outside,10,1,TRIG,IND,NA,NA
kurethi_outside,10,1,TRIG,IND,NA,NA
kurethi_outside,10,1,TRIG,IND,NA,NA
kurethi_outside,10,1,TRIG,IND,NA,NA
kurethi_outside,10,1,TRIG,IND,NA,NA
kurethi_outside,10,1,TRIG,IND,NA,NA
kurethi_outside,10,2,PAR,STEEPHEAD,21-30,404.98
kurethi_outside,10,2,PAR,SORDID,44837,3.03
kurethi_outside,10,2,PAR,SORDID,44837,3.03
kurethi_outside,10,2,PAR,SORDID,44837,3.03
kurethi_outside,10,2,PAR,SORDID,44837,3.03
kurethi_outside,10,2,PAR,SORDID,44837,3.03
kurethi_outside,10,2,PAR,SORDID,44837,3.03
kurethi_outside,10,2,PAR,SORDID,44837,3.03
kurethi_outside,10,2,PAR,SORDID,44837,3.03
kurethi_outside,10,2,PAR,SORDID,44837,3.03
kurethi_outside,10,2,PAR,SORDID,44837,3.03
kurethi_outside,10,2,PAR,SORDID,44837,3.03
kurethi_outside,10,2,PAR,SORDID,44837,3.03
kurethi_outside,10,2,PAR,SORDID,44837,3.03
kurethi_outside,10,2,PAR,SORDID,44837,3.03
kurethi_outside,10,2,PAR,SORDID,44837,3.03
kurethi_outside,10,2,PAR,SORDID,44837,3.03
kurethi_outside,10,2,PAR,SORDID,44837,3.03
kurethi_outside,10,2,PAR,SORDID,44837,3.03
kurethi_outside,10,2,PAR,SORDID,44837,3.03
kurethi_outside,10,2,PAR,SORDID,44837,3.03
kurethi_outside,10,2,PAR,SORDID,44837,3.03
kurethi_outside,10,2,PAR,SORDID,44837,3.03
kurethi_outside,10,2,PAR,SORDID,44837,3.03
kurethi_outside,10,2,PAR,SORDID,44837,3.03
kurethi_outside,10,2,PAR,SORDID,44837,3.03
kurethi_outside,10,2,PAR,SORDID,44837,3.03
kurethi_outside,10,2,PAR,SORDID,44837,3.03
kurethi_outside,10,2,PAR,SORDID,Nov-20,91.02
kurethi_outside,10,2,PAR,SORDID,Nov-20,91.02
kurethi_outside,10,2,PAR,SORDID,Nov-20,91.02
kurethi_outside,10,2,PAR,SORDID,Nov-20,91.02
kurethi_outside,10,2,PAR,DUSKY,44837,4.02
kurethi_outside,10,2,PAR,3 COLOUR,44837,4.02
kurethi_outside,10,2,PAR,3 COLOUR,44837,4.02
kurethi_outside,10,2,PAR,3 COLOUR,44837,4.02
kurethi_outside,10,2,PAR,3 COLOUR,44837,4.02
kurethi_outside,10,2,PAR,BLUEBARBAR,44837,3.7
kurethi_outside,10,2,PAR,BLUEBARBAR,44837,3.7
kurethi_outside,10,2,PAR,BLUEBARBAR,21-30,423.89
kurethi_outside,10,2,PAR,BLUEBARBAR,21-30,423.89
kurethi_outside,10,2,TRIG,STR,NA,NA
kurethi_outside,10,2,TRIG,STR,NA,NA
kurethi_outside,10,2,TRIG,STR,NA,NA
kurethi_outside,10,2,TRIG,CLN,NA,NA
kurethi_outside,10,2,TRIG,IND,NA,NA
kurethi_outside,10,2,TRIG,IND,NA,NA
kurethi_outside,10,2,TRIG,IND,NA,NA
kurethi_outside,10,2,TRIG,IND,NA,NA
kurethi_outside,10,2,TRIG,IND,NA,NA
kurethi_outside,10,2,TRIG,IND,NA,NA
kurethi_outside,10,2,TRIG,IND,NA,NA
kurethi_outside,10,2,TRIG,IND,NA,NA
kurethi_outside,10,2,TRIG,IND,NA,NA
kurethi_outside,10,2,TRIG,IND,NA,NA
kurethi_outside,10,2,TRIG,IND,NA,NA
kurethi_outside,10,2,TRIG,IND,NA,NA
kurethi_outside,10,2,TRIG,SUFB,NA,NA
kurethi_outside,10,2,T&J,MEL,41-50,1852
kurethi_outside,15,1,RAB,STR,Nov-20,54.4
kurethi_outside,15,1,RAB,STR,Nov-20,54.4
kurethi_outside,15,1,PAR,SORDID,44837,3.03
kurethi_outside,15,1,PAR,SORDID,44837,3.03
kurethi_outside,15,1,PAR,SORDID,44837,3.03
kurethi_outside,15,1,PAR,SORDID,44837,3.03
kurethi_outside,15,1,PAR,SORDID,44837,3.03
kurethi_outside,15,1,PAR,SORDID,44837,3.03
kurethi_outside,15,1,PAR,SORDID,44837,3.03
kurethi_outside,15,1,PAR,SORDID,44837,3.03
kurethi_outside,15,1,PAR,SORDID,44837,3.03
kurethi_outside,15,1,PAR,SORDID,44837,3.03
kurethi_outside,15,1,PAR,SORDID,44837,3.03
kurethi_outside,15,1,PAR,3 COLOUR,44837,3.03
kurethi_outside,15,1,PAR,3 COLOUR,44837,3.03
kurethi_outside,15,1,TRIG,STR,NA,NA
kurethi_outside,15,1,TRIG,STR,NA,NA
kurethi_outside,15,1,TRIG,IND,NA,NA
kurethi_outside,15,1,TRIG,IND,NA,NA
kurethi_outside,15,1,TRIG,IND,NA,NA
kurethi_outside,15,1,TRIG,IND,NA,NA
kurethi_outside,15,1,TRIG,IND,NA,NA
kurethi_outside,15,1,TRIG,IND,NA,NA
kurethi_outside,15,1,TRIG,IND,NA,NA
kurethi_outside,15,1,TRIG,IND,NA,NA
kurethi_outside,15,1,TRIG,SUFB,NA,NA
kurethi_outside,15,2,PAR,SORDID,44837,3.03
kurethi_outside,15,2,PAR,SORDID,44837,3.03
kurethi_outside,15,2,PAR,SORDID,44837,3.03
kurethi_outside,15,2,PAR,SORDID,44837,3.03
kurethi_outside,15,2,PAR,SORDID,44837,3.03
kurethi_outside,15,2,PAR,SORDID,44837,3.03
kurethi_outside,15,2,PAR,SORDID,44837,3.03
kurethi_outside,15,2,PAR,SORDID,44837,3.03
kurethi_outside,15,2,PAR,SORDID,44837,3.03
kurethi_outside,15,2,PAR,SORDID,Nov-20,91.02
kurethi_outside,15,2,PAR,SORDID,Nov-20,91.02
kurethi_outside,15,2,PAR,SORDID,Nov-20,91.02
kurethi_outside,15,2,PAR,SORDID,Nov-20,91.02
kurethi_outside,15,2,PAR,SORDID,Nov-20,91.02
kurethi_outside,15,2,PAR,SORDID,Nov-20,91.02
kurethi_outside,15,2,PAR,3 COLOUR,44837,2.99
kurethi_outside,15,2,PAR,3 COLOUR,44837,2.99
kurethi_outside,15,2,PAR,3 COLOUR,44837,2.99
kurethi_outside,15,2,PAR,3 COLOUR,44837,2.99
kurethi_outside,15,2,PAR,3 COLOUR,44837,2.99
kurethi_outside,15,2,PAR,3 COLOUR,44837,2.99
kurethi_outside,15,2,PAR,3 COLOUR,Nov-20,99.9
kurethi_outside,15,2,PAR,3 COLOUR,Nov-20,99.9
kurethi_outside,15,2,PAR,3 COLOUR,Nov-20,99.9
kurethi_outside,15,2,PAR,LNOSE,44837,2.85
kurethi_outside,15,2,PAR,LNOSE,44837,2.85
kurethi_outside,15,2,PAR,LNOSE,44837,2.85
kurethi_outside,15,2,TRIG,STR,NA,NA
kurethi_outside,15,2,TRIG,STR,NA,NA
kurethi_outside,15,2,TRIG,STR,NA,NA
kurethi_outside,15,2,TRIG,STR,NA,NA
kurethi_outside,15,2,TRIG,STR,NA,NA
kurethi_outside,15,2,TRIG,TIT,NA,NA
kurethi_outside,15,2,TRIG,CLN,NA,NA
kurethi_outside,15,2,TRIG,IND,NA,NA
kurethi_outside,15,2,TRIG,IND,NA,NA
kurethi_outside,15,2,TRIG,IND,NA,NA
kurethi_outside,15,2,TRIG,IND,NA,NA
kurethi_outside,15,2,TRIG,SUFB,NA,NA
kurethi_outside,15,2,TRIG,SUFB,NA,NA
kurethi_outside,15,2,TRIG,SUFB,NA,NA
fonadhoo_outside,10,1,EMP,MONO,21-30,379
fonadhoo_outside,10,1,EMP,MONO,21-30,379
fonadhoo_outside,10,1,EMP,MONO,21-30,379
fonadhoo_outside,10,1,EMP,MONO,21-30,379
fonadhoo_outside,10,1,EMP,MONO,21-30,379
fonadhoo_outside,10,1,EMP,MONO,21-30,379
fonadhoo_outside,10,1,EMP,MONO,21-30,379
fonadhoo_outside,10,1,EMP,MONO,31-40,989
fonadhoo_outside,10,1,EMP,MONO,31-40,989
fonadhoo_outside,10,1,EMP,MONO,31-40,989
fonadhoo_outside,10,1,EMP,MONO,31-40,989
fonadhoo_outside,10,1,SNAP,IND2,21-30,300
fonadhoo_outside,10,1,SNAP,IND2,21-30,300
fonadhoo_outside,10,1,SNAP,IND2,21-30,300
fonadhoo_outside,10,1,SNAP,IND2,21-30,300
fonadhoo_outside,10,1,SNAP,IND2,21-30,300
fonadhoo_outside,10,1,SNAP,FUL,21-30,396
fonadhoo_outside,10,1,SNAP,FUL,21-30,396
fonadhoo_outside,10,1,SNAP,FUL,21-30,396
fonadhoo_outside,10,1,SNAP,FUL,21-30,396
fonadhoo_outside,10,1,SNAP,GIB,21-30,317
fonadhoo_outside,10,1,SNAP,GIB,21-30,317
fonadhoo_outside,10,1,SNAP,GIB,21-30,317
fonadhoo_outside,10,1,SNAP,GIB,21-30,317
fonadhoo_outside,10,1,SNAP,GIB,21-30,317
fonadhoo_outside,10,1,SNAP,GIB,21-30,317
fonadhoo_outside,10,1,SNAP,GIB,21-30,317
fonadhoo_outside,10,1,SNAP,GIB,21-30,317
fonadhoo_outside,10,1,SNAP,GIB,21-30,317
fonadhoo_outside,10,1,SNAP,GIB,21-30,317
fonadhoo_outside,10,1,SNAP,GIB,21-30,317
fonadhoo_outside,10,1,SNAP,GIB,21-30,317
fonadhoo_outside,10,1,SNAP,GIB,21-30,317
fonadhoo_outside,10,1,SNAP,GIB,21-30,317
fonadhoo_outside,10,1,SNAP,GIB,21-30,317
fonadhoo_outside,10,1,SNAP,GIB,21-30,317
fonadhoo_outside,10,1,SNAP,GIB,21-30,317
fonadhoo_outside,10,1,SNAP,MONOS,21-30,279
fonadhoo_outside,10,1,GRO,LOU,21-30,1921
fonadhoo_outside,10,1,GRO,ARG,21-30,277
fonadhoo_outside,10,1,GRO,ARG,21-30,277
fonadhoo_outside,10,1,GRO,ARG,21-30,277
fonadhoo_outside,10,1,GRO,ARG,21-30,277
fonadhoo_outside,10,1,GRO,ARG,21-30,277
fonadhoo_outside,10,1,GRO,ARG,21-30,277
fonadhoo_outside,10,1,GRO,ARG,21-30,277
fonadhoo_outside,10,1,BUT,CHEV,NA,NA
fonadhoo_outside,10,1,BUT,CHEV,NA,NA
fonadhoo_outside,10,1,BUT,LUN,NA,NA
fonadhoo_outside,10,2,EMP,MONO,21-30,379
fonadhoo_outside,10,2,EMP,MONO,31-40,989
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
fonadhoo_outside,10,2,SNAP,KAS,21-30,283
